"text","created","screenName","favoriteCount","longitude","latitude"
"""Byliśmy naocznymi świadkami"".... https://t.co/9iXOYqHB69 #dorzeczy","2021-07-07 18:30:02","pidybi",0,2.1549,41.39516
"Odbudowa Pałacu Saskiego w #Warszawie. Prezydent Andrzej #Duda przekazał projekt ustawy https://t.co/mIS3Li4odr","2021-07-07 16:07:22","pidybi",0,2.15347,41.39208
"Prezydent Duda: Pochylam głowę przed bohaterami wszystkich Powstań Śląskich https://t.co/QhdGOIWpG1 #dorzeczy","2021-07-04 17:26:52","pidybi",0,2.71496,41.63444
"Beatyfikacja kard. Stefana Wyszyńskiego i Matki Elżbiety Czackiej. Kościół zyskał dwoje błogosławionych https://t.co/ztaw3NYlyj","2021-09-12 13:03:28","pidybi",0,2.71224,41.63229
"Beatyfikacja kard. Stefana Wyszyńskiego i Matki Elżbiety Czackiej. Zobacz transmisję! https://t.co/ztaw3NYlyj","2021-09-12 10:23:44","pidybi",0,2.71376,41.63243
"Dzisiaj beatyfikacja kard. Stefana Wyszyńskiego i matki Elżbiety Czackiej https://t.co/19gaEIHZHB","2021-09-12 05:59:51","pidybi",0,2.71254,41.63257
"Platforma tak naprawdę od początku nie wie, co z tym fantem robić https://t.co/FEIZapALz5","2021-04-27 19:22:39","pidybi",0,2.154007,41.390205
"@RobertUlass @RobertBiedron @__Lewica Dz.U. 2021 poz. 289
📢Obwieszczenie Marszałka @KancelariaSejmu z dnia 22 stycz… https://t.co/aCgAOTCEkR","2021-04-27 11:19:33","Dziennik_Ustaw",0,21.02839,52.22548
"Zaufajmy władzy, będziemy nadzy 
let's trust the authorities, we'll be naked
#polska #lockdown #nie #prl #protest w… https://t.co/ag6mHFJh8X","2021-03-25 12:09:49","portoania",0,19,52
"Po posiedzeniu Rady Medycznej przy premierze. Lockdown powinien być mocniejszy https://t.co/og153XN56g","2021-03-24 21:45:12","pidybi",0,21.008333,52.232222
"Horban: Od #Niedzieli możliwy całkowity lockdown https://t.co/lUiK4k1IdM","2021-03-22 19:53:16","pidybi",0,21.008333,52.232222
"Lockdown do maja? Nasi sąsiedzi mają to w planach https://t.co/y7us9PCCzK","2021-03-21 19:08:34","pidybi",0,21.008333,52.232222
"Nietypowa kradzież w Ciechanowie. #policja publikuje zdjęcia porywaczki psa rasy Shih tzu https://t.co/ToP1u46zEK","2021-07-29 17:15:52","pidybi",0,2.15229,41.39366
"77. rocznica wybuchu Powstania #Warszawskiego. W godzinę W zabiją dzwony w stołecznych kościołach https://t.co/zs9jcakIsL","2021-07-29 16:37:47","pidybi",0,2.15435,41.39538
"I'm at Zdrofit Bemowo in Warszawa, Mazowieckie https://t.co/1ZiIHUqtSE","2021-07-29 15:18:26","miloszklosowski",0,20.90613612,52.24564122
"I'm at Sady Żoliborskie in Warszawa, Mazowieckie https://t.co/aJWGLUKkXT","2021-07-29 14:11:59","ComoLaFlor1704",0,20.97175269,52.26473905
"I'm at Plac Jacka Kuronia in Warszawa, mazowieckie https://t.co/dpbh28BfPt","2021-07-29 14:08:59","ComoLaFlor1704",0,20.97393572,52.27189309
"Właśnie publikuje film w: Warszawa https://t.co/prIlSzaJ9i","2021-07-29 11:40:20","spoxdj",0,21.00680351,52.23168967
"#warszawa #pgenarodowy #wisła #sen #vivo #vivov215g @vivo_polska w: SEN https://t.co/yPYqO1kYnw","2021-07-28 20:29:15","adascooo",1,21.04009056,52.23292924
"Schronisko Na Paluchu. #Trzaskowski zdecydował o kontroli w placówce. Zostaną wyciągnięte odpowiednie... https://t.co/6koQfAlRjW","2021-07-28 19:41:02","pidybi",0,2.15383,41.39318
"I'm at Carrefour in Warszawa, Poland https://t.co/gDvDIm65RN","2021-07-28 17:22:07","miloszklosowski",0,20.93101863,52.26414167
"Imprezy w #Warszawie 30 lipca - 1 sierpnia... https://t.co/JMdBeVF3Wo","2021-07-28 15:49:41","pidybi",0,2.15349,41.39415
"Social distance in public transport… @ Warszawa Zachodnia https://t.co/wmVuaV4y1J","2021-07-28 10:19:53","maxkrotoff",0,20.96474036,52.21891733
"Właśnie publikuje zdjęcie w: Targówek, Warszawa, Poland https://t.co/kNa8H20HQN","2021-07-28 05:46:53","MietusWioletta",0,21.0658,52.2753
"El. MŚ 2022: #Polska - San Marino. Biało - czerwoni wygrali 5:0 RELACJA https://t.co/6bFFHBx11o","2021-10-09 21:41:23","pidybi",0,2.71395,41.63174
"El. MŚ 2022: #Polska - San Marino. Biało - czerwoni prowadzą 2:0 NA ŻYWO https://t.co/X7IoREA1Pf","2021-10-09 19:26:21","pidybi",0,2.71371,41.63297
"Polska #policja jak w #Cyberpunku. Dron łapie kierowców. Jest nagranie https://t.co/vMN67rJuT3","2021-10-09 19:03:43","pidybi",0,2.71213,41.6318
"El. MŚ 2022: #Polska - San Marino NA ŻYWO https://t.co/7cm8TltMfC","2021-10-09 19:03:27","pidybi",0,2.71448,41.63525
"Giganci muszą płacić. #Polska i pozostałe kraje OECD z nowymi podatkami dla Big Techu https://t.co/RBLy76amr5","2021-10-09 13:56:20","pidybi",0,2.715,41.63375
"Awantura na środku drogi. Kierowca zginął #PChnięty na maskę jadącego auta https://t.co/koItbfsmcY","2021-10-09 08:43:55","pidybi",0,2.71271,41.63462
"Royal Enfield #Polska. Zobacz, jak prezentuje się salon https://t.co/vs7FDdLeFk","2021-10-09 05:53:31","pidybi",0,2.71264,41.63214
"Śmierć 25 - latka w izbie wytrzeźwień. Dziewięć osób z zarzutami https://t.co/5rG4evD42x","2021-10-08 21:06:57","pidybi",0,2.15268,41.39327
"Branża filmowa może zazdrościć: #Polska z większym eksportem gier niż... https://t.co/f0MFiq0mZD","2021-10-08 15:46:02","pidybi",0,2.15395,41.39324
"Rzecznik rządu o możliwej rekonstrukcji. Podaje termin https://t.co/jHTrwj4qQY","2021-10-08 06:21:02","pidybi",0,2.15359,41.39144
"#Moderna testuje szczepionki na dzieciach. Szukamy najlepszej... https://t.co/7lOwi1VpGW","2021-03-17 06:57:21","pidybi",0,21.008333,52.232222
"Uwaga właściciele psów!... https://t.co/oZHB5mo0C0","2021-03-17 06:37:33","pidybi",0,21.008333,52.232222
"Co się stanie, jeśli nie przyjmiemy drugiej dawki szczepionki na... https://t.co/iY3C6cfP9h","2021-03-16 05:04:42","pidybi",0,21.008333,52.232222
"AstraZeneca: Nie ma dowodów na zwiększone ryzyko zakrzepów z powodu szczepionki https://t.co/NBWlJVNQOe","2021-03-15 05:33:45","pidybi",0,21.008333,52.232222
"#Pfizer produkuje więcej, niż zaplanował. Dostaniemy szczepionki szybciej https://t.co/lq1LFDH5xY","2021-03-14 20:24:07","pidybi",0,21.008333,52.232222
"Ta szczepionka w największej... https://t.co/aS007liDYf","2021-03-14 20:21:12","pidybi",0,21.008333,52.232222
"AstraZeneca stawia Unii warunek. Na stole: 30 mln dawek szczepionki do końca miesiąca https://t.co/gesLnph9lt","2021-03-14 00:21:29","pidybi",0,21.008333,52.232222
"Szczepionki przeciw #COVID-19. Do Polski ma wkrótce dotrzeć 660 tys. dawek https://t.co/KMaLUUqYjv","2021-03-12 17:49:33","pidybi",0,21.008333,52.232222
"Podano skuteczność... https://t.co/pThZUXpajd #dorzeczy","2021-03-12 06:27:41","pidybi",0,21.008333,52.232222
"Zdrowych i wesołych Świat Wielkanocnych
.
.
.
#spranda #swieta #wielkanoc #warszawa #jajko #życzenia w: Spranda https://t.co/CAwL7VsD1h","2021-04-02 06:30:21","SprandaEcoPro",0,20.6708622,52.4380136
"Lockdown activities #easter #art #plastyka #pracereczne #wielkanoc #happyeaster #polishtradition #eggs #pisanki… https://t.co/gX53s5pGrn","2021-04-01 15:15:25","jussippi",0,15.55138889,51.24083333
"Ostatni dzień amerykańskiej ewakuacji. Agencje donoszą o rakietach nad Kabulem https://t.co/cEodnBljVM","2021-08-30 04:14:11","pidybi",0,2.15202,41.39285
"Afganistan: Zginęło 12 amerykańskich... https://t.co/g3ESWauY5D #dorzeczy","2021-08-26 20:29:41","pidybi",0,2.15368,41.39329
"@KrzysztofAtor nadaje! Afganistan - Klątwa Imperiów! Historia Jak Spiskowe Teorie... https://t.co/iPFRKTrpCx #wideoprezentacje","2021-08-25 18:48:21","pidybi",0,2.15153,41.39451
"Szefowa Komisji Europejskiej:... https://t.co/UuOtoIJUk5","2021-05-03 19:44:38","pidybi",0,2.154007,41.390205
"Szefowa KE potwierdza: Polska przesłała Krajowy Plan Odbudowy https://t.co/1WOWzx6eFL","2021-05-03 19:21:00","pidybi",0,2.154007,41.390205
"Biejat o poparciu dla KPO: Lewica nikogo nie ograła, wzięliśmy sprawy w swoje ręce https://t.co/gSnoxVKHPd","2021-05-03 18:39:24","pidybi",0,2.154007,41.390205
"Zandberg: po potwierdzeniu, że Krajowy Plan Odbudowy zawiera nasze postulaty, poprzemy go we wtorek w Sejmie https://t.co/6TQV1rCD0k","2021-05-03 17:03:03","pidybi",0,2.154007,41.390205
"Polska przesłała do KE Krajowy Plan... https://t.co/feU06v9WYQ","2021-05-03 16:14:51","pidybi",0,2.154007,41.390205
"Prezydent o Powstaniu #Warszawskim:... https://t.co/AUnWWByZlk #dorzeczy","2021-07-31 18:10:54","pidybi",0,2.71186,41.63248
"#tymczasem Andrzej #Duda dał ogromne podwyżki posłom. Spełnił obietnicę #Kaczyńskiego https://t.co/PPtgjv8993 #wykop","2021-07-31 06:26:47","pidybi",0,2.71417,41.63109
"Prezydent Duda: Podpisałem rozporządzenie ws. podwyżek pensji dla polityków https://t.co/QAA5SSKfPM #dorzeczy","2021-07-30 18:19:02","pidybi",0,2.15396,41.39502
"I'm at kościół św. jadwigi https://t.co/tkgfU04Z2V","2021-08-01 18:24:43","tuska30",0,23.10139417,53.1246932
"Idziesz do kościoła, a tam punkt #szczepień. W... https://t.co/noUkXzNpcw","2021-07-30 15:53:03","pidybi",0,2.15361,41.39154
"Szef PSL: warto, żebyśmy nie wchodzili sobie z Tuskiem w drogę https://t.co/N6UywAqOQ5","2021-07-06 18:55:02","pidybi",0,2.15255,41.39193
"Hołownia: On zapisuje nas wszystkich do metafizycznej wojny https://t.co/pOfmy1XX34 #dorzeczy","2021-07-06 04:55:07","pidybi",0,2.15388,41.3913
"Budka: Jestem realistą. Potrzebujemy impulsu. Tusk wie, jak wygrywać z PiS - em https://t.co/7IybRRanVh","2021-07-04 18:29:12","pidybi",0,2.71406,41.63189
"Tusk: Termin ""koryto plus"" oddaje dziś stan rzeczy w Polsce https://t.co/UXCaEQgTPP","2021-07-04 12:25:43","pidybi",0,2.71205,41.63339
"Kolacja z ogródka #smaczneprzepisy  #food  #insta #instafood  #dinner  #kolacja #jarmuż  #jarmuz #jestpysznie… https://t.co/jAROFQhRSv","2021-07-09 17:26:37","MojeSmaczne",0,20.75,52.3833
"#Warszawa. Głosowanie w Budżecie Obywatelskim mogło zostać sfałszowane? Jest interwencja radnej https://t.co/t7Urff4YMr","2021-07-09 15:50:02","pidybi",0,2.15342,41.39348
"Kolejną rzecz mogę odhaczyć z listy. 🥰Jeśli nikt nie zauważył do tej pory, to tak, jestem szalona😂 każdy powinien t… https://t.co/bapa2L5RCE","2021-07-09 14:51:20","xxMonixxx",0,20.95413449,52.23472638
"I'm at Zdrofit Bemowo in Warszawa, Mazowieckie https://t.co/O4GAYAo1Fk","2021-07-09 13:30:16","miloszklosowski",0,20.90613612,52.24564122
"#miejscówkazdwójką #polskieradio #dwójka #agataszymczewska #🎻#henrykwieniawski #🎻#miodowa #nowamiodowa… https://t.co/hoJVjqpiQK","2021-07-09 08:54:01","zpsm_nr1",0,21.01614378,52.20847462
"Właśnie publikuje zdjęcie w: Ursus, Warszawa, Poland https://t.co/kJYhl1y5Aw","2021-07-09 08:49:05","MBFOTOGRAFIEPL",0,20.8838,52.1957
"WSA stwierdził nieważność stołecznych uchwał śmieciowych https://t.co/Uyn3Goeoa0","2021-07-08 20:06:26","pidybi",0,2.15392,41.39175
"#Koronawirus. Brak chętnych na rehabilitację po#COVIDową. ""Nie widzimy skierowań na zabiegi"" https://t.co/Ib3tspLucg","2021-07-08 16:05:42","pidybi",0,2.15478,41.39449
"Właśnie publikuje zdjęcie w: Warszawa, Centrum https://t.co/gKRklzj6UN","2021-07-08 13:54:19","MietusWioletta",0,20.92688538,52.14872924
"Właśnie publikuje zdjęcie w: Ursus, Warszawa, Poland https://t.co/snnzCntACi","2021-07-08 12:35:42","MBFOTOGRAFIEPL",0,20.8838,52.1957
"@bweglarczyk @trzaskowski_ na pół etatu jako prezydent Warszawy. Resztę czasu poświęca na @Campus_Polska a Warszawa zaniedbana 😄","2021-07-08 08:56:03","iWoyteq",0,20.98158626,50.04209664
"Hat gerade ein Foto gepostet @ Pałac Kultury i Nauki Warszawa https://t.co/mXMZaxZ1AU","2021-07-07 17:02:13","endlessxjourney",0,21.00680587,52.23153121
"Odbudowa Pałacu Saskiego w #Warszawie. Prezydent Andrzej #Duda przekazał projekt ustawy https://t.co/mIS3Li4odr","2021-07-07 16:07:22","pidybi",0,2.15347,41.39208
"Właśnie publikuje zdjęcie w: Alchemy Day Spa Warszawa https://t.co/35FbeGUXie","2021-07-07 09:50:24","Alchemiapolska",0,21.02217905,52.21295152
"Just posted a photo @ Warszawa Bulwary . https://t.co/5WLU6Fb1QG","2021-07-07 08:46:43","BK42Channel",1,21,52.25
"Wstałem rano bo myślałem, że będzie chłodniej 🤔🤔🤔
Nie było 🥵🥵🥵
.
.
#jackruns #running #bieganie #biegniejestfajne… https://t.co/9VzJrKY6j4","2021-07-07 06:21:20","jackruns_pl",0,21,52.25
"🙏 w: Warszawa https://t.co/VQs6WqvsoX","2021-07-07 02:44:11","MarcinBOYS",0,21.00680351,52.23168967
"😵‍💫 w: Warszawa https://t.co/lCKh6CPS0b","2021-07-07 02:24:58","MarcinBOYS",0,21.00680351,52.23168967
"2:35 - pół teledysku zrobione 😵‍💫 w: Warszawa https://t.co/sEemTPctq3","2021-07-07 00:38:22","MarcinBOYS",0,21.00680351,52.23168967
"Nie ma zmiłuj😉👍 w: Warszawa https://t.co/6LzXhVB8aC","2021-07-06 23:01:31","MarcinBOYS",0,21.00680351,52.23168967
"Największa stacja II #Linii metra prawie gotowa. Ma prawie kilometr długości https://t.co/Hu3TOAHlB9","2021-07-06 21:06:32","pidybi",0,2.15397,41.39332
"Karolkowa: zapadła się jezdnia, trwają poszukiwania... https://t.co/tILZeqBuo3","2021-07-06 17:59:31","pidybi",0,2.15174,41.39362
"Alert IMGW. Do #Warszawy wracają afrykańskie upały. Będzie naprawdę gorąco https://t.co/Omnaz3O99s","2021-07-06 16:09:37","pidybi",0,2.15213,41.39119
"Wyszków. Kierowca był tak pijany, że nie trafił w żaden zjazd na rondzie. Podróż zakończył rozbijając auto https://t.co/SqRdObWQIc","2021-07-06 15:38:52","pidybi",0,2.1521,41.39163
"I'm at Zdrofit Bemowo in Warszawa, Mazowieckie https://t.co/fx02F1HCwO","2021-07-06 15:09:34","miloszklosowski",1,20.90613612,52.24564122
"Właśnie publikuje zdjęcie w: Alchemy Day Spa Warszawa https://t.co/AHeDgbzHhV","2021-07-06 11:45:04","Alchemiapolska",0,21.02217905,52.21295152
"Taksówka dachowała na moście Łazienkowskim https://t.co/pa139BrTyS","2021-07-05 17:30:16","pidybi",0,2.15359,41.39547
"Łowca Burz z Inowrocławia i jego... https://t.co/nmV7AuR9nj","2021-07-05 16:21:01","pidybi",0,2.15484,41.39269
"I'm at Zdrofit Bemowo in Warszawa, Mazowieckie https://t.co/UPnu0Yv2A7","2021-07-05 13:02:12","miloszklosowski",1,20.90613612,52.24564122
"Właśnie publikuje zdjęcie w: Ursus, Warszawa, Poland https://t.co/nzp4QlTffw","2021-07-05 12:39:18","MBFOTOGRAFIEPL",0,20.8838,52.1957
"Właśnie publikuje zdjęcie w: Warszawa https://t.co/PTpJHF97fW","2021-07-05 07:47:57","Jerzy_Ochnio",0,21,52.25
"Działki ROD w #Warszawie. Zielona oaza w sercu stolicy. Ile kosztuje ogródek działkowy? https://t.co/10ZxggvTbx","2021-07-05 06:26:07","pidybi",0,2.15366,41.3918
"245th #4thofJuly, 50th without #JimMorrison. #thedoors #classicalbums #vinylboxset #vinyligclub #vinylcommunity… https://t.co/yqIqo2iWeD","2021-07-04 21:49:37","DJAmeryka",0,21.0623911,52.22974358
"#malenude #censored w: Ochota, Warszawa, Poland https://t.co/IkZGAqO3Tp","2021-07-04 18:40:54","FunkyKoval5",2,20.9813,52.2163
"#Warszawa ma nowe tramwaje, ale stoją, bo są za szerokie.... https://t.co/dERQeFIaSd","2021-07-04 17:34:43","pidybi",0,2.71331,41.63119
"Wystawa klasycznej #motoryzacji. Tłumy miłośników zabytkowych pojazdów w Koneserze https://t.co/srMvAujb9s","2021-07-04 15:51:38","pidybi",0,2.71324,41.63342
"@trzaskowski_ @warszawa @WTP_Warszawa Jak wjadą na przystanki 😄","2021-07-04 09:37:22","iWoyteq",0,20.99371092,50.01385498
"Kultowe klapki Kubota w nowej odsłonie. Marka wypuściła też kolekcję ubrań. Przyjmą się? https://t.co/WtS1w6s6f5","2021-07-04 09:14:03","pidybi",1,2.71344,41.63415
"#Warszawa. Trwa wycinka drzew w parku... https://t.co/pA9502OXjX","2021-07-04 08:27:52","pidybi",0,2.71318,41.63345
"#otwieraMY od wczoraj to już nie klub, ale muzeum kapsli przy Żurawiej😅 #club #warszawa #men #party #music #fun… https://t.co/umX0DbgaaY","2021-02-02 08:51:24","adam_bysiek",0,21.01361,52.22826
"Utrudniony wjazd na #Ukrainę dla niezaszczepionych z #Rosji i Indii https://t.co/KwWJaDahYt #dorzeczy","2021-07-28 20:15:57","pidybi",0,2.15416,41.39163
"Prokuratura: TK odebrał możliwość ścigania wielu komunistycznych zbrodni. Trybunał odpiera zarzuty https://t.co/yz8q0ND3zP","2021-04-24 16:20:02","pidybi",0,2.154007,41.390205
"#bouchardpereetfils #bourgogne #puligny #montrachet #chalumaux #meursault #lesclous #beaune #du #chateau #premier… https://t.co/BDxpTfPe9v","2021-06-24 13:28:41","mikolaj_b",0,16.89458,52.4034
"#bodegas #salentein #corte #blancas #tintas #valle #uco #chardonnay #gewurztraminer #sauvignonblanc… https://t.co/M60SUrB88S","2021-06-22 08:42:39","mikolaj_b",0,16.89458,52.4034
"Międzynarodowy Dzień Przeciw Homofobii, Transfobii i Bifobii. Aktywiści #LGBT na ulicach #Warszawy. Akcję... https://t.co/g9VtD7Qx4n","2021-05-17 17:02:57","pidybi",0,2.15225,41.394
"Międzynarodowy Dzień Przeciw Homofobii, Transfobii i Bifobii. Aktywiści LGBT na ulicach #Warszawy. Akcję... https://t.co/g9VtD7Qx4n","2021-05-17 16:08:24","pidybi",0,2.15204,41.39213
"Rodzina jest tam, gdzie jest miłość 

❤️🧡💛💚💙💜 

Wszystkiego najlepszego w Dniu Rodziny 

#love #loveyou #loveislove… https://t.co/UMzB3SynAZ","2021-05-15 17:51:32","danutasowinska",1,18.6487,54.3521
"#tymczasem Francja: Demonstracja LGBT odwołana z... https://t.co/0t2rhktif9 #wykop","2021-05-14 16:28:16","pidybi",0,2.15424,41.390463
"Znak czasów. Klasa... https://t.co/rfSRhe60rk","2021-03-20 06:04:21","pidybi",0,21.008333,52.232222
"""Dziadek do orzechów."" @Niepubliczna Szkoła Sztuki Tańca w Siedlcach  💞 w: Caro Dance Theater  -   Teatr Tańca Caro https://t.co/jQr359up9F","2021-03-17 20:30:07","MariaIwona",0,22.27256,52.17524
"#wypadek na #Krakowskim Przedmieściu. ""Kierowca taksówki potrącił rowerzystkę"" https://t.co/KCUfG73Bi8","2021-08-03 18:04:07","pidybi",0,2.15329,41.39133
"Historia na #Torach tylko do września.... https://t.co/duPZukPwlu","2021-08-03 17:53:46","pidybi",0,2.15342,41.39377
"Właśnie publikuje zdjęcie w: Warszawa https://t.co/sVl2E4T7Ze","2021-08-03 07:45:22","Jerzy_Ochnio",0,21,52.25
"#Warszawiacy na potęgę rezerwują miejsca parkingowe? ""Używają palet, butelek, cegieł i kartonów"" https://t.co/4XiIVLkwhu","2021-08-03 06:20:02","pidybi",0,2.15491,41.39238
"Problemy drogowe na Woli. Czy kierowcy... https://t.co/MoA7ff9aFb","2021-08-02 16:19:22","pidybi",0,2.15495,41.3927
"Juwenalia Uniwersytetu #Warszawskiego 2021. W... https://t.co/6dQKPo4mZ3","2021-08-02 15:31:11","pidybi",0,2.15496,41.39232
"I'm at Smeg in Warszawa, Mazowieckie https://t.co/hz22eatTjm","2021-08-02 09:01:58","skwara3",0,20.995772,52.176264
"Właśnie publikuje zdjęcie w: Warszawa https://t.co/Q5icMDi9zN","2021-08-02 07:45:34","Jerzy_Ochnio",0,21,52.25
"Pozostałości po słynnym #Warszawskim klubie. Historia Gwardii #Warszawa. Zobaczcie jak obecnie wyglądają te tereny https://t.co/fwBFWRWB6x","2021-08-02 05:47:32","pidybi",0,2.15299,41.39298
"Obchody 77. rocznicy wybuchu Powstania... https://t.co/j4znLR3ART","2021-08-02 05:38:07","pidybi",0,2.15392,41.39144
"Właśnie publikuje zdjęcie w: Warszawa https://t.co/xeMRV9Tnd8","2021-08-01 20:42:17","WVSawoniewicz",0,21.00680351,52.23168967
"Kolejarze publikują przerażające nagranie. Ważny apel do kierowców: nie ma wakacji bez bezpieczeństwa https://t.co/NhcRXDQi4z","2021-08-01 20:03:52","pidybi",0,2.713,41.63367
"Dobranoc, Warszawo… #pw1944 @ Mirów, Wola, Warszawa https://t.co/MnIvUCa9i9","2021-08-01 18:51:10","maxkrotoff",0,20.98835126,52.23879229
"Just posted a photo @ Warszawa https://t.co/swdO4GNe0J","2021-08-01 18:20:21","lhooqxrealism",0,21.00680351,52.23168967
"Żywy Znak #Polski Walczącej na Placu Zamkowym. Mieszkańcy oddali hołd bohaterom Powstania #Warszawskiego https://t.co/hzEZVx7QaB","2021-08-01 16:14:22","pidybi",0,2.71155,41.63276
"PW 🇵🇱
Godzina W 🤍❤
🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱
🤍❤
#bellavarsavia 
#pamiętamy 
#godzinaw 
#varsavia 
#warszawa
#białoczerwoni… https://t.co/KBeiueYyxJ","2021-08-01 14:55:50","bellavarsavia",0,21.01416,52.24771
"Powstanie #Warszawskie. Mikołaj koloruje... https://t.co/e7N7p86Oqq","2021-08-01 11:22:43","pidybi",0,2.71196,41.63511
"Nowa róża w moim ogrodzie w: Warszawa Radość https://t.co/ZRqLPr9XMv","2021-08-01 09:00:00","DariuszRomanow3",0,21.187222,52.185833
"Właśnie publikuje zdjęcie w: Warszawa https://t.co/Jm1VLbnzmA","2021-08-01 07:58:40","Jerzy_Ochnio",0,21,52.25
"Właśnie publikuje zdjęcie w: Ursus, Warszawa, Poland https://t.co/lyViT2BJUl","2021-08-01 07:06:53","MBFOTOGRAFIEPL",0,20.8838,52.1957
"Właśnie publikuje zdjęcie w: Warszawa, Centrum https://t.co/VZiM9u9smU","2021-08-01 06:41:25","MietusWioletta",0,20.92688538,52.14872924
"Obroty spadły nawet o 90 procent. Nie przyznano im rządowej pomocy https://t.co/eSRxfeh3Qw","2021-03-24 17:10:13","pidybi",0,21.008333,52.232222
"Od soboty nowe restrykcje. Będą zmasowane kontrole https://t.co/LL8F5OVIe5","2021-03-19 18:01:55","pidybi",0,21.008333,52.232222
"Dworczyk o włamaniu na konto mailowe: Część z ujawnionych informacji została spreparowana https://t.co/wBWcX0G80O","2021-06-11 17:26:00","pidybi",0,2.15251,41.39382
"Twoja paczka nie ""czeka na dostawę"". Uwaga na płatność z ""Pocztą #Polską"" w tle https://t.co/nERPdmycrU","2021-06-11 17:15:21","pidybi",0,2.15453,41.39473
"Od kuchni. w: Wirtualna Polska https://t.co/IG959YLiFt","2021-06-11 14:12:24","SialaTV",2,20.9816499,52.18932
"Właśnie publikuje zdjęcie w: Polska, Krakow https://t.co/8hCdyrKOBl","2021-06-11 09:19:19","MarcinTytko",0,20.05676139,50.03491135
"Hotelarze rozczarowani. ""Liczyliśmy na pełne odmrożenie w wakacje"" https://t.co/rSzwkREsGa","2021-06-10 21:09:43","pidybi",1,2.15231,41.39361
"Rau: czekamy na wyjaśnienia #USA w sprawie stanowiska dotyczącego Nord Stream 2 https://t.co/jPhJLdsYlM","2021-06-10 19:24:13","pidybi",0,2.15285,41.3947
"Francja a Polska nie wyjdzie z grupy. @pzpn_pl #EURO2020 https://t.co/UuEeiPuhXD","2021-06-10 11:42:34","qubuss_",0,20.43974082,51.18227354
"Właśnie publikuje zdjęcie w: Polska, Krakow https://t.co/AfhplE348p","2021-06-10 08:05:56","MarcinTytko",0,20.05676139,50.03491135
"Łamanie zasad praworządności. Znamy datę wysłuchania #Polski https://t.co/hoMjwM8nGq","2021-06-09 18:51:33","pidybi",0,2.15246,41.39158
"#cat #instacat #instacats #instacatsgram #catsofinstagram #polishcat #xiaomimi11ultra @xiaomi.polska @mifototeam w:… https://t.co/NSpDUVWRWV","2021-06-09 16:34:54","adascooo",1,19.4833,51.7167
"Minister Czarnek proponuje nową listę lektur. Bez Świetlickiego i Kosika, za to z Janem #Pawłem II i Pileckim https://t.co/D3T89HELTZ","2021-06-09 16:10:03","pidybi",0,2.15379,41.39317
"Dz.U. 2021 poz. 1044
Rozporządzenie @MF_gov_PL z dnia 1 czerwca 2021 r. zmieniające rozporządzenie w sprawie udziel… https://t.co/gtoJD7pSjI","2021-06-09 15:07:16","Dziennik_Ustaw",1,21.02839,52.22548
"Właśnie publikuje zdjęcie w: Polska, Krakow https://t.co/NIMBlbMyn6","2021-06-09 12:06:35","MarcinTytko",0,20.05676139,50.03491135
"""Nie będziemy tylko dlatego, że #Banaś tego chce, publicznie mówić, co w tym śledztwie zostało zgromadzone"" https://t.co/8PZrxjlVM6","2021-06-09 06:20:43","pidybi",0,2.15251,41.39418
"Włamano się na skrzynkę mailową Michała Dworczyka. Jest oświadczenie ministra https://t.co/08GH1NubR2","2021-06-09 04:33:28","pidybi",0,2.15193,41.39389
"Włamano się na skrzynkę mailową Michała Dworczyka. Wyciekły dokumenty https://t.co/AZkDF5ptma","2021-06-08 21:25:28","pidybi",0,2.15448,41.39394
"Poparcie dla nowego #RPO, ""zasady aktywności medialnych"" i dotarcie do ""każdego powiatu"". Obradował klub KO https://t.co/7LK4MW1V8t","2021-06-08 21:13:52","pidybi",0,2.15445,41.39165
"#PlayStation #Polska - czerwiec z #PlayStation Plus https://t.co/UEi3rDrYnQ #PS","2021-06-08 19:09:12","pidybi",0,2.15192,41.39374
"Będzie więcej wiernych w kościołach. Premier podał termin https://t.co/gOYqPosbGn","2021-06-08 17:24:43","pidybi",0,2.15357,41.3919
"@KrzysztofAtor nadaje! Polska 2030 Nie Będzie Suwerenna Ale Jestem Optymistą.... https://t.co/RW31o2Kjjn #wideoprezentacje","2021-06-08 17:18:41","pidybi",0,2.15339,41.39127
"#PlayStation #Polska - czerwiec z #PlayStation Plus https://t.co/UEi3rDrYnQ #PS","2021-06-08 17:10:11","pidybi",0,2.15239,41.39497
"Polska Bezgotówkowa: w programie ponad 280 tys. firm z 400 tys. terminali płatniczych https://t.co/lmlMXvQ7lB #bankier","2021-06-08 16:37:07","pidybi",0,2.15239,41.39167
"Polska Bezgotówkowa uruchamia portal edukacyjny. Start https://t.co/lD0DgjCQLY 21 czerwca https://t.co/yz7umvycgj","2021-06-08 15:55:33","pidybi",0,2.15382,41.39447
"Właśnie publikuje zdjęcie w: Polska, Krakow https://t.co/ZqQes5BSvG","2021-06-08 08:57:44","MarcinTytko",0,20.05676139,50.03491135
"Rada niby gotówkowa, a chce #Polskiej karty. Nowy postulat organu działającego przy NBP https://t.co/fzndixk2AP","2021-06-08 05:58:06","pidybi",0,2.15246,41.39286
