"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Ten rząd strzelił sobie w nogę Ziobro będzie badał zbrodnie wojenne to niech ruszy tyłek i zobaczy co się dzieje z Ukrainą",FALSE,0,NA,2022-03-02 09:40:16,FALSE,NA,"1498956346271666182",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PiotrSzczesnia1",0,FALSE,FALSE,NA,NA
"RT @Infoman_pl: Rosyjski przedsiębiorca Alex Konanykhin wyznacza nagrodę w wysokości 1 000 000 dolarów za głowę Putina. #wojna #Ukraina",FALSE,0,NA,2022-03-02 09:40:16,FALSE,NA,"1498956344535265281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","0incompatible0",5,TRUE,FALSE,NA,NA
"RT @PawelJonca: Przypomnienie: Plakat ""Russian bear"" jest do kupienia za symboliczną DYCHĘ w moim sklepie. Dochód ze sprzedaży poleci dla @…",FALSE,0,NA,2022-03-02 09:40:14,FALSE,NA,"1498956335328763906",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","michal_szyszka",14,TRUE,FALSE,NA,NA
"@interpol_twitt @Lojkenos @Buckarobanza na Ukrainie jest już 80% wojska które było zgormadzone przy granicy, to kie… https://t.co/v0I9yLR8a8",FALSE,0,"interpol_twitt",2022-03-02 09:40:13,TRUE,"1498926815200649221","1498956331172208644","3438229497","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kociak1122",0,FALSE,FALSE,NA,NA
"@profesorgabka @de_Talleyrand_ No właśnie sęk w tym, że nie cała...Ukraina była rozdarta. W tej chwili już raczej n… https://t.co/19wF6XaaTh",FALSE,0,"profesorgabka",2022-03-02 09:40:11,TRUE,"1498766539222306818","1498956325748973570","145577718","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JanGwd1",0,FALSE,FALSE,NA,NA
"RT @PAPinformacje: Media: grupa hakerów związana z Anonymous zaatakowała Roskosmos. Rosja straciła kontrolę nad własnymi satelitami szpiego…",FALSE,0,NA,2022-03-02 09:40:08,FALSE,NA,"1498956312444559360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ksietczynski",34,TRUE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:40:07,FALSE,NA,"1498956307956740099",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarzenaBro",921,TRUE,FALSE,NA,NA
"Sieć Centrów Rozrywki i placów zabaw „Bajkowy Labirynt” w całej Polsce ZA DARMO dla wszystkich dzieci z Ukrainy! 🇺🇦… https://t.co/uJ7dLkY9Qf",FALSE,0,NA,2022-03-02 09:40:06,TRUE,NA,"1498956304739672064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kubaniewinski",0,FALSE,FALSE,NA,NA
"RT @LadyInB43912586: Solidarni z Ukrainą!🙏🕊🌿👍🇵🇱👊🇺🇦💙💛 https://t.co/pa94gIV24O",FALSE,0,NA,2022-03-02 09:40:04,FALSE,NA,"1498956296309121026",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jagoda697905031",2,TRUE,FALSE,NA,NA
"RT @JkKrupa: Stop współpracy Małopolski z rosyjskim Obwodem Swierdłowskim. Złożyliśmy ( klub radnych KO) projekt uchwały Sejmiku. Solidaryz…",FALSE,0,NA,2022-03-02 09:40:04,FALSE,NA,"1498956295960936448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nowak_kris",6,TRUE,FALSE,NA,NA
"@lkwarzecha Może w ramach solidarności z Ukrainą na czas trwania wojny Banki wstrzymały by się  z podnoszeniem rat… https://t.co/xPuVE9EHTX",FALSE,0,"lkwarzecha",2022-03-02 09:40:03,TRUE,"1498948966184108033","1498956289606664192","135529058","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arek_stempienik",1,FALSE,FALSE,NA,NA
"Rosjanie wyraźnie zmienili taktykę, bombardowania ukraińskich miast będą się nasilać - mówi brytyjski minister obro… https://t.co/sCIbtd1iGV",FALSE,2,NA,2022-03-02 09:40:01,TRUE,NA,"1498956282828627971",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RMF24pl",1,FALSE,FALSE,NA,NA
"RT @ARomasze: W znacznej części dalsze losy tej wojny na #Ukraina będa zależały od sytuacji i postawy ludności cywilnej. A cywilne cele są…",FALSE,0,NA,2022-03-02 09:39:57,FALSE,NA,"1498956266995081227",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","robertol04",1,TRUE,FALSE,NA,NA
"RT @sg4rr_: Anonymous oznajmiło, że ważne instytucje w Białorusi są chronione takimi haslami jak ""password"", ""1234"" lub ""abc123"".
#Anonymou…",FALSE,0,NA,2022-03-02 09:39:56,FALSE,NA,"1498956262586920960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xiaomybelovedx",209,TRUE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:39:55,FALSE,NA,"1498956255959810050",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","travellogv",921,TRUE,FALSE,NA,NA
"RT @kvcperkrol: 🇵🇱🇺🇦Mówicie, że większość 🇷🇺Rosjan korzysta z map Yandex? Hmm...🤔 Ciekawe jak dodawać tam opinie 😉✌️
#Anonymous #IdiNaChuj…",FALSE,0,NA,2022-03-02 09:39:55,FALSE,NA,"1498956254852567046",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaDwa8219",1581,TRUE,FALSE,NA,NA
"RT @oko_press: Pod dworcem w Przemyślu, gdzie przyjeżdżają uchodźcy z Ukrainy, bojówki skrajnej prawicy urządzają polowania na ludzi o inny…",FALSE,0,NA,2022-03-02 09:39:54,FALSE,NA,"1498956251350323202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","palmowskae",106,TRUE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:39:54,FALSE,NA,"1498956250826092547",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bfaliszek",921,TRUE,FALSE,NA,NA
"RT @nahmafia: ❗️❗️THREAD - CO JEST POTRZEBNE A CO NIE, JAK PAKOWAĆ PRODUKTY, ETC ❗️❗️🇺🇦🇺🇦🇺🇦

 #Ukraina #Wojna #IStandWithUkraine",FALSE,0,NA,2022-03-02 09:39:53,FALSE,NA,"1498956249911771137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HejToJaTinista",89,TRUE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:39:52,FALSE,NA,"1498956243976736770",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vielleicht16",921,TRUE,FALSE,NA,NA
"RT @Jan34733995: 01.03.2022 r. - Ukraina.

Szósty dzień wojny... https://t.co/wetOCvOMsE",FALSE,0,NA,2022-03-02 09:39:50,FALSE,NA,"1498956234136903681",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ukasz25157203",3,TRUE,FALSE,NA,NA
"#Przemyśl - grupa agresywnych mężczyzn zaatakowała #emigranci z #Ukraina. Czy to V kolumna prorosyjska? #Polska… https://t.co/vTvo72jcWI",FALSE,0,NA,2022-03-02 09:39:49,TRUE,NA,"1498956233159720963",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarekZadecki",0,FALSE,FALSE,NA,NA
"RT @LadyInB43912586: Solidarni z Ukrainą!🙏🕊🌿👍🇵🇱👊🇺🇦💙💛 https://t.co/pa94gIV24O",FALSE,0,NA,2022-03-02 09:39:48,FALSE,NA,"1498956226453020676",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jacek181119",2,TRUE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:39:44,FALSE,NA,"1498956211777064961",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","papararam",921,TRUE,FALSE,NA,NA
"RT @MirekRozanski: „Ukraina potrzebuje dzisiaj pilnie systemów bezzałogowych uderzeniowych, które będą mogły operować nad wojskami rosyjski…",FALSE,0,NA,2022-03-02 09:39:44,FALSE,NA,"1498956209591926784",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MarcysCom",27,TRUE,FALSE,NA,NA
"RT @MiroslawSuchon: Wraz z grupą posłów dostarczyliśmy na #Ukraina https://t.co/4Pjj46jesY żywność, środki higieniczne, mat. opatrunkowe, l…",FALSE,0,NA,2022-03-02 09:39:38,FALSE,NA,"1498956187055706112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RadekKlary",16,TRUE,FALSE,NA,NA
"@KryptoKamikaze Bez komentarze , bo brak słów . Zastanawia mnie tylko czy to nie ja należę do stada baranów , choć… https://t.co/6mI67RblYm",FALSE,1,"KryptoKamikaze",2022-03-02 09:39:37,TRUE,"1498954965217382406","1498956183184584707","988778102678540288","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DamianZienkiew1",0,FALSE,FALSE,NA,NA
"RT @gazeta_wyborcza: Prywatne odrzutowce rosyjskich oligarchów wciąż startują i lądują - w Ameryce i Azji [MAPY] #biqdata #Ukraina #Rosja #…",FALSE,0,NA,2022-03-02 09:39:35,FALSE,NA,"1498956172367384586",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PJedlecki",2,TRUE,FALSE,NA,NA
"RT @tvn24: 🇺🇦 | Kijów wciąż broni się przed rosyjską agresją. Choć według władz stolicy noc z wtorku na środę była spokojniejsza niż poprze…",FALSE,0,NA,2022-03-02 09:39:34,FALSE,NA,"1498956169443950594",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TVN24BiS",4,TRUE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:39:34,FALSE,NA,"1498956168659673095",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AKreczmanska",921,TRUE,FALSE,NA,NA
"RT @MatthewRoss_90: Rosyjski ciężki sprzęt w pobliżu rady miejskiej. Okupanci udali się negocjować z burmistrzem #konotop poddanie się, jed…",FALSE,0,NA,2022-03-02 09:39:33,FALSE,NA,"1498956162867380224",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","1610marxl",7,TRUE,FALSE,NA,NA
"RT @tvn24: 🇺🇦 | Kijów wciąż broni się przed rosyjską agresją. Choć według władz stolicy noc z wtorku na środę była spokojniejsza niż poprze…",FALSE,0,NA,2022-03-02 09:39:32,FALSE,NA,"1498956160610848773",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","faktyoswiecie",4,TRUE,FALSE,NA,NA
"@lkwarzecha Tak tak, to wina tego że pomagamy, a korona czeska traci na wartości bo przestało wiac i zaczęło świeci… https://t.co/vtKx56oRv8",FALSE,0,"lkwarzecha",2022-03-02 09:39:32,TRUE,"1498948966184108033","1498956160573100036","135529058","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PowsinogaZubr",0,FALSE,FALSE,NA,NA
"RT @terytorialsi: Żołnierze Wojsk Obrony Terytorialnej kolejny dzień zapewniają ewakuację zambijskich studentów z ogarniętej wojną Ukrainy.…",FALSE,0,NA,2022-03-02 09:39:32,FALSE,NA,"1498956158639513603",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Raychii77",466,TRUE,FALSE,NA,NA
"RT @tvn24: 🇺🇦 | Jednym z miast, które minionej nocy było celem ataków, jest Mariupol. Szpital położniczy w mieście został ostrzelany przez…",FALSE,0,NA,2022-03-02 09:39:31,FALSE,NA,"1498956154961022976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","przemzet",8,TRUE,FALSE,NA,NA
"RT @tvn24: 🇺🇦 | Kijów wciąż broni się przed rosyjską agresją. Choć według władz stolicy noc z wtorku na środę była spokojniejsza niż poprze…",FALSE,0,NA,2022-03-02 09:39:30,FALSE,NA,"1498956151366561797",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FaktyTVN",4,TRUE,FALSE,NA,NA
"@GadowskiWitold Ukraina podobno nawet posiada laboratoria nad opracowywanej już broni biologicznej, lub już opracowanej.",FALSE,0,"GadowskiWitold",2022-03-02 09:39:28,FALSE,"1498936928837718018","1498956143674150912","867711914","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HerCio89",0,FALSE,FALSE,NA,NA
"Solidarni z Ukrainą!🙏🕊🌿👍🇵🇱👊🇺🇦💙💛 https://t.co/pa94gIV24O",FALSE,7,NA,2022-03-02 09:39:27,FALSE,NA,"1498956139685416964",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LadyInB43912586",2,FALSE,FALSE,NA,NA
"@wizzerq @PolsatNewsPL O tym też nie raz myślę... Ruskie wojsko ładnie i światowo na papierze wygląda a każdy wie ż… https://t.co/s6ldKeh4Z1",FALSE,0,"wizzerq",2022-03-02 09:39:18,TRUE,"1498946447898820609","1498956102116982784","601980457","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tomcik1916",0,FALSE,FALSE,NA,NA
"Przydałaby się w końcu lista ruskiej agentury #Anomymous 

#wojna #rosja #ukraina https://t.co/H0m2WZCFb6",FALSE,4,NA,2022-03-02 09:39:18,FALSE,NA,"1498956100338601985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Konfa_Watch",0,FALSE,FALSE,NA,NA
"RT @thinkapple_pl: Apple wstrzymało sprzedaż swoich produktów w Rosji, wyrzuciło Sputnik i Russia Today z App Store 

https://t.co/gyvuiHEI…",FALSE,0,NA,2022-03-02 09:39:15,FALSE,NA,"1498956090708480002",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","zmechol",5,TRUE,FALSE,NA,NA
"RT @fplpoland: Zanim się rozejdziecie update - dobijamy już do 45 TYSIĘCY PLN 🔥

Przypominam, że liga cały czas otwarta, w każdej chwili mo…",FALSE,0,NA,2022-03-02 09:39:15,FALSE,NA,"1498956087340507138",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fplpoland",4,TRUE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:39:14,FALSE,NA,"1498956086501593088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Renata07196800",921,TRUE,FALSE,NA,NA
"@TyniakJ @panzertoter @BartStaszewski Nie liczy się teraz orjetacja do kur.vy nędzy. Teraz na Ukrainie liczy się du… https://t.co/m30kxfkkAa",FALSE,0,"TyniakJ",2022-03-02 09:39:13,TRUE,"1498303289628270592","1498956080734425088","1063124847981723648","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","umcys91",0,FALSE,FALSE,NA,NA
"RT @Jan34733995: 01.03.2022 r. - Ukraina.

Szósty dzień wojny... https://t.co/wetOCvOMsE",FALSE,0,NA,2022-03-02 09:39:12,FALSE,NA,"1498956076124942336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KurtFasan",3,TRUE,FALSE,NA,NA
"RT @Exen: Jeżeli jednak ktoś nie zrozumiał wczorajszego przekazu, spróbuję jeszcze inaczej. Jeśli Putin zajmie Ukrainę, Polska będzie miała…",FALSE,0,NA,2022-03-02 09:39:12,FALSE,NA,"1498956074380148738",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GrazynaRytel",18,TRUE,FALSE,NA,NA
"Nie dajcie się dezinformacji

Proszę zglaszajcie trolla
@Pawe71548998

#Ukraina
#PolandFirstToHelp 
#WOJNA… https://t.co/VoLrgoPbTO",FALSE,0,NA,2022-03-02 09:39:11,TRUE,NA,"1498956070601072641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KrolikJr",0,FALSE,FALSE,NA,NA
"RT @GKZorbas_PhD: Ukraina pilnie potrzebuje Żelaznej Kopuły i większej liczby elementów wielowarstwowej obrony antyrakietowej w stylu izrae…",FALSE,0,NA,2022-03-02 09:39:10,FALSE,NA,"1498956066205446144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SommDo",2,TRUE,FALSE,NA,NA
"RT @BTSPolishARMY: ❗️LINKI DO ZWERYFIKOWANYCH ZBIÓREK PROWADZONYCH NA POMOC UKRAINIE❗️

siepomaga
https://t.co/U1Sy6J8R7H
https://t.co/qj1p…",FALSE,0,NA,2022-03-02 09:39:08,FALSE,NA,"1498956060417310720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","liffeczqa",176,TRUE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:39:07,FALSE,NA,"1498956054310305792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nowPL1",921,TRUE,FALSE,NA,NA
"- Powinniśmy byli już dawno wyznaczyć Ukrainie mapę drogową do członkostwa w UE - mówił w #StudioEuropa… https://t.co/LdENfcOLSs",FALSE,0,NA,2022-03-02 09:39:07,TRUE,NA,"1498956053530226696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Int_Wydarzenia",0,FALSE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:39:04,FALSE,NA,"1498956042230800392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ewawitczak392",921,TRUE,FALSE,NA,NA
"@Gosc_RadiaZET @wlodekczarzasty @RadioZET_NEWS Płacimy wystarczającą ilość podatków. Nieudolne rządy sprzeniewierza… https://t.co/7MY0WZ58qN",FALSE,0,"Gosc_RadiaZET",2022-03-02 09:39:01,TRUE,"1498918678129217537","1498956029312352256","771667471757565953","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jola23505196",0,FALSE,FALSE,NA,NA
"RT @sg4rr_: Anonymous oznajmiło, że ważne instytucje w Białorusi są chronione takimi haslami jak ""password"", ""1234"" lub ""abc123"".
#Anonymou…",FALSE,0,NA,2022-03-02 09:39:01,FALSE,NA,"1498956029048115203",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chryzantemzloty",209,TRUE,FALSE,NA,NA
"RT @Tulajew: 💛💙W Warszawie uczestniczę w Marszu Pokoju. Wspólnie m. in. z Marszałek Sejmu RP @elzbietawitek manifestujemy solidarność z nap…",FALSE,0,NA,2022-03-02 09:38:57,FALSE,NA,"1498956013386485760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Krzysztof_8888",9,TRUE,FALSE,NA,NA
"🇺🇦 | Kijów wciąż broni się przed rosyjską agresją. Choć według władz stolicy noc z wtorku na środę była spokojniejs… https://t.co/lvwLFTSNdX",FALSE,15,NA,2022-03-02 09:38:56,TRUE,NA,"1498956011062837255",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tvn24",4,FALSE,FALSE,NA,NA
"RT @Karol09996661: Dzisiaj się dowiedziałem, że duża część społeczeństwa nie wie, iż na #Ukraina studiuje ponad 20 tysięcy Afrykańczyków. G…",FALSE,0,NA,2022-03-02 09:38:51,FALSE,NA,"1498955987402768387",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tomaszbak72",153,TRUE,FALSE,NA,NA
"@Lech_Spolski @prezydentpl zgadzam czas zacząć wojska międzynarodowe bo naprawdę Ukraina sama się nie obroni lecz p… https://t.co/aAHSLCjVQd",FALSE,0,"Lech_Spolski",2022-03-02 09:38:46,TRUE,"1498768784877883394","1498955967467331587","1496492531831427077","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rafa192018",0,FALSE,FALSE,NA,NA
"RT @JurekGawlik: Dziś Gruzja, jutro Ukraina, potem kraje bałtyckie a potem może mój kraj... Lech Kaczyński. 400 zabójców z grupy Wagnera po…",FALSE,0,NA,2022-03-02 09:38:44,FALSE,NA,"1498955957447139330",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bartek93794875",228,TRUE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:38:41,FALSE,NA,"1498955946810298375",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","entireee1",921,TRUE,FALSE,NA,NA
"RT @MirekRozanski: „Ukraina potrzebuje dzisiaj pilnie systemów bezzałogowych uderzeniowych, które będą mogły operować nad wojskami rosyjski…",FALSE,0,NA,2022-03-02 09:38:40,FALSE,NA,"1498955942221778950",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Grzegor02474937",27,TRUE,FALSE,NA,NA
